2023-07-02T17:59:58.431Z_stakes.csv,129,"40,602,603.6463859746498435537914836094578848098279",0.000111544213929971047378997716223279
2023-07-02T18:59:56.805Z_stakes.csv,131,"40,899,532.6463859746710865742235984428802775370229",0.000110734407319602871519214962894599
2023-07-02T19:59:59.661Z_stakes.csv,134,"43,189,927.6463859748349469845661842256649876542687",0.000104862076739905672430464606603783
2023-07-02T21:00:00.461Z_stakes.csv,136,"43,292,411.0538553463240333649619206081723428687574",0.000104613843327235457346605020287067
2023-07-02T21:59:58.226Z_stakes.csv,136,"43,292,411.0538553463240333649619206081723428687574",0.000104613843327235457346605020287067
2023-07-02T22:59:58.981Z_stakes.csv,136,"43,292,411.0538553463240333649619206081723428687574",0.000104613843327235457346605020287067
2023-07-03T00:00:00.828Z_stakes.csv,136,"43,292,411.0538553463240333649619206081723428687574",0.000104613843327235457346605020287067
2023-07-03T01:00:00.293Z_stakes.csv,136,"43,292,411.0538553463240333649619206081723428687574",0.000104613843327235457346605020287067
2023-07-03T02:00:00.281Z_stakes.csv,136,"43,292,411.0538553463240333649619206081723428687574",0.000104613843327235457346605020287067
2023-07-03T02:59:59.514Z_stakes.csv,136,"43,292,411.0538553463240333649619206081723428687574",0.000104613843327235457346605020287067
2023-07-03T04:00:00.239Z_stakes.csv,136,"43,292,411.0538553463240333649619206081723428687574",0.000104613843327235457346605020287067
2023-07-03T05:00:00.519Z_stakes.csv,137,"43,292,411.0538553463240333649619206081723428687574",0.000104613843327235457346605020287067
2023-07-03T05:59:59.825Z_stakes.csv,137,"44,292,411.0538553463955757890165425326808709249424",0.000102251952410978155133200289099845
2023-07-03T06:59:59.818Z_stakes.csv,137,"44,292,411.0538553463955757890165425326808709249424",0.000102251952410978155133200289099845
2023-07-03T07:59:58.365Z_stakes.csv,138,"44,301,411.0538553463962196708330341300014476774481",0.000102231179538290644723931235982963
2023-07-03T09:00:01.123Z_stakes.csv,139,"44,301,411.0538553463962196708330341300014476774481",0.000102231179538290644723931235982963
2023-07-03T09:59:58.296Z_stakes.csv,139,"44,303,921.0538553463963992423174112310319640828692",0.000102225387719992458674983083993479
2023-07-03T10:59:59.600Z_stakes.csv,139,"44,303,921.0538553463963992423174112310319640828692",0.000102225387719992458674983083993479
2023-07-03T12:00:00.683Z_stakes.csv,139,"44,303,921.0538553463963992423174112310319640828692",0.000102225387719992458674983083993479
2023-07-03T13:00:00.561Z_stakes.csv,140,"44,304,921.0538553463964707847414658529564726109254",0.000102223080405470992058595499344147
2023-07-03T14:00:00.901Z_stakes.csv,140,"44,304,921.0538553463964707847414658529564726109254",0.000102223080405470992058595499344147
2023-07-03T15:00:00.280Z_stakes.csv,140,"44,304,921.0538553463964707847414658529564726109254",0.000102223080405470992058595499344147
2023-07-03T15:59:59.518Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-03T17:00:00.276Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-03T18:00:00.189Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-03T18:59:58.453Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-03T19:59:58.086Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-03T21:00:00.092Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-03T22:00:00.251Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-03T22:59:58.710Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-03T23:59:59.928Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T00:59:58.926Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T02:00:01.558Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T03:00:00.634Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T03:59:59.618Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T04:59:59.332Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T05:59:57.163Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T07:00:00.023Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T07:59:58.799Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T08:59:58.766Z_stakes.csv,141,"44,324,921.0538553463979016332225582914466431720491",0.000102176955977959313629063920406508
2023-07-04T09:59:58.934Z_stakes.csv,142,"44,444,921.0538553464064867241091129223876665387913",0.000101901081155220900293392095196417
2023-07-04T10:59:59.207Z_stakes.csv,142,"44,444,921.0538553464064867241091129223876665387913",0.000101901081155220900293392095196417
2023-07-04T11:59:59.988Z_stakes.csv,142,"44,444,921.0538553464064867241091129223876665387913",0.000101901081155220900293392095196417
2023-07-04T12:59:59.996Z_stakes.csv,142,"44,444,921.0538553464064867241091129223876665387913",0.000101901081155220900293392095196417
2023-07-04T13:59:56.115Z_stakes.csv,142,"44,444,921.0538553464064867241091129223876665387913",0.000101901081155220900293392095196417
2023-07-04T15:00:00.666Z_stakes.csv,142,"44,444,921.0538553464064867241091129223876665387913",0.000101901081155220900293392095196417
2023-07-04T16:00:00.344Z_stakes.csv,142,"44,444,921.0538553464064867241091129223876665387913",0.000101901081155220900293392095196417
2023-07-04T17:00:00.355Z_stakes.csv,145,"44,444,921.0538553464064867241091129223876665387913",0.000101901081155220900293392095196417
2023-07-04T18:00:00.565Z_stakes.csv,146,"44,551,421.0538553464141059922709301573478247767752",0.000101657487014196483141617265212842
2023-07-04T18:59:59.835Z_stakes.csv,146,"44,551,421.0538553464141059922709301573478247767752",0.000101657487014196483141617265212842
2023-07-04T19:59:59.205Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-04T21:00:00.871Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-04T22:00:00.250Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-04T23:00:00.821Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-04T23:59:56.540Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-05T00:59:58.702Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-05T01:59:59.899Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-05T03:00:01.140Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-05T04:00:00.137Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-05T05:00:00.644Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-05T05:59:59.169Z_stakes.csv,146,"44,551,921.0538553464141417634829574683100790408033",0.000101656346126389520668839860492493
2023-07-05T07:00:00.050Z_stakes.csv,146,"44,567,921.0538553464152864422678314191022154897022",0.000101619851232762851672805425491980
2023-07-05T08:00:00.514Z_stakes.csv,146,"44,567,921.0538553464152864422678314191022154897022",0.000101619851232762851672805425491980
2023-07-05T08:59:59.795Z_stakes.csv,146,"44,567,921.0538553464152864422678314191022154897022",0.000101619851232762851672805425491980
2023-07-05T10:00:00.451Z_stakes.csv,147,"44,597,921.0538553464174327149894700768374713313878",0.000101551493886390103104565949359377
2023-07-05T10:59:53.706Z_stakes.csv,149,"44,611,421.0538553464183985377142074728183364601463",0.000101520763074972747714891358420721
2023-07-05T12:00:01.106Z_stakes.csv,149,"44,614,421.0538553464186131649863713385918620443149",0.000101513936531401616927470206113399
2023-07-05T12:59:59.936Z_stakes.csv,149,"44,614,421.0538553464186131649863713385918620443149",0.000101513936531401616927470206113399
2023-07-05T14:00:00.789Z_stakes.csv,149,"44,614,421.0538553464186131649863713385918620443149",0.000101513936531401616927470206113399
2023-07-05T15:00:01.132Z_stakes.csv,150,"44,627,221.0538553464195289080142704992255712034341",0.000101484820257591202566756896721026
2023-07-05T15:59:58.560Z_stakes.csv,152,"44,637,221.053855346420244332254816718470656483996",0.000101462084787536929127949577551898
2023-07-05T16:59:52.421Z_stakes.csv,152,"44,640,401.0538553464204718371633104161905936032147",0.000101454857042668886505438127015634
2023-07-05T18:00:00.332Z_stakes.csv,152,"44,644,851.0538553464207902009503534837546565530647",0.000101444744474182651425423668103670
2023-07-05T19:00:00.778Z_stakes.csv,153,"44,778,851.0538553464303768857736728216387993125935",0.000101141172688850519687653630088472
2023-07-05T19:59:59.006Z_stakes.csv,154,"44,779,851.0538553464304484281977274435633078406497",0.000101138914057561924932025309270929
2023-07-05T20:59:59.508Z_stakes.csv,154,"44,779,851.0538553464304484281977274435633078406497",0.000101138914057561924932025309270929
2023-07-05T21:59:58.097Z_stakes.csv,155,"44,781,851.0538553464305915130458366874123248967621",0.000101134397097602590928146986924613
2023-07-05T23:00:00.879Z_stakes.csv,156,"44,781,851.0538553464305915130458366874123248967621",0.000101134397097602590928146986924613
2023-07-06T00:00:01.272Z_stakes.csv,156,"44,783,851.0538553464307345978939459312613419528745",0.000101129880541088682276552988176642
2023-07-06T00:59:58.078Z_stakes.csv,157,"44,831,851.0538553464341686342485677836377512995714",0.000101021604077996828436610489096786
2023-07-06T01:59:55.926Z_stakes.csv,157,"44,831,851.0538553464341686342485677836377512995714",0.000101021604077996828436610489096786
2023-07-06T02:59:57.532Z_stakes.csv,157,"44,831,851.0538553464341686342485677836377512995714",0.000101021604077996828436610489096786
2023-07-06T04:00:00.543Z_stakes.csv,158,"44,832,251.0538553464341972512181896324075547107939",0.000101020702748246897805013792918622
2023-07-06T04:59:57.520Z_stakes.csv,158,"44,832,251.0538553464341972512181896324075547107939",0.000101020702748246897805013792918622
2023-07-06T06:00:00.001Z_stakes.csv,158,"44,847,251.0538553464352703875790089612751826316367",0.000100986914489086843041055691030586
2023-07-06T06:59:58.513Z_stakes.csv,158,"44,847,251.0538553464352703875790089612751826316367",0.000100986914489086843041055691030586
2023-07-06T08:00:00.992Z_stakes.csv,158,"44,847,251.0538553464352703875790089612751826316367",0.000100986914489086843041055691030586
2023-07-06T09:00:00.468Z_stakes.csv,159,"44,852,651.0538553464356567166689039196675286831401",0.000100974756248148391427267079342843
2023-07-06T10:00:00.118Z_stakes.csv,159,"44,865,401.0538553464365688825756003492050124158565",0.000100946060903586141903178645937792
2023-07-06T10:59:55.654Z_stakes.csv,159,"44,876,401.0538553464373558492402011903746062244745",0.000100921317237787120521168985671123
2023-07-06T12:00:01.095Z_stakes.csv,159,"44,876,401.0538553464373558492402011903746062244745",0.000100921317237787120521168985671123
2023-07-06T13:00:00.129Z_stakes.csv,159,"44,876,401.0538553464373558492402011903746062244745",0.000100921317237787120521168985671123
2023-07-06T14:00:00.682Z_stakes.csv,159,"44,876,401.0538553464373558492402011903746062244745",0.000100921317237787120521168985671123
2023-07-06T15:00:01.145Z_stakes.csv,159,"44,876,401.0538553464373558492402011903746062244745",0.000100921317237787120521168985671123
2023-07-06T15:59:59.383Z_stakes.csv,160,"46,048,401.0538553465212035702322180858986011063233",0.000098352720259482622317791036859652
2023-07-06T16:59:59.834Z_stakes.csv,160,"46,073,701.0538553465230135935608000205886668661449",0.000098298712793929631040826445581478
2023-07-06T18:00:00.472Z_stakes.csv,160,"46,170,701.0538553465299532086940983472659940875948",0.000098092197083243557642672119175494
2023-07-06T19:00:00.375Z_stakes.csv,160,"46,170,701.0538553465299532086940983472659940875948",0.000098092197083243557642672119175494
2023-07-06T20:00:00.351Z_stakes.csv,162,"46,185,001.0538553465309762653580794407864660387984",0.000098061825352459039463523474336253
2023-07-06T20:59:59.617Z_stakes.csv,162,"46,185,001.0538553465309762653580794407864660387984",0.000098061825352459039463523474336253
2023-07-06T22:00:00.202Z_stakes.csv,162,"46,185,001.0538553465309762653580794407864660387984",0.000098061825352459039463523474336253
2023-07-06T22:59:59.347Z_stakes.csv,162,"46,185,001.0538553465309762653580794407864660387984",0.000098061825352459039463523474336253
2023-07-07T00:00:00.779Z_stakes.csv,162,"46,185,001.0538553465309762653580794407864660387984",0.000098061825352459039463523474336253
2023-07-07T01:00:00.132Z_stakes.csv,162,"46,185,001.0538553465309762653580794407864660387984",0.000098061825352459039463523474336253
2023-07-07T01:59:59.675Z_stakes.csv,162,"46,185,001.0538553465309762653580794407864660387984",0.000098061825352459039463523474336253
2023-07-07T03:00:01.495Z_stakes.csv,162,"46,185,001.0538553465309762653580794407864660387984",0.000098061825352459039463523474336253
2023-07-07T04:00:00.272Z_stakes.csv,162,"46,446,001.0538553465496488380363357630831918614627",0.000097510773898377669915587450154838
2023-07-07T05:00:01.206Z_stakes.csv,163,"46,509,001.0538553465541560107517769443272291290024",0.000097378688095277227767984202718910
2023-07-07T06:00:00.647Z_stakes.csv,163,"46,509,001.0538553465541560107517769443272291290024",0.000097378688095277227767984202718910
2023-07-07T07:00:00.361Z_stakes.csv,163,"46,509,001.0538553465541560107517769443272291290024",0.000097378688095277227767984202718910
2023-07-07T08:00:00.872Z_stakes.csv,163,"46,509,001.0538553465541560107517769443272291290024",0.000097378688095277227767984202718910
2023-07-07T09:00:00.430Z_stakes.csv,163,"46,509,001.0538553465541560107517769443272291290024",0.000097378688095277227767984202718910
2023-07-07T09:59:59.954Z_stakes.csv,163,"46,509,001.0538553465541560107517769443272291290024",0.000097378688095277227767984202718910
2023-07-07T10:59:59.307Z_stakes.csv,163,"46,509,001.0538553465541560107517769443272291290024",0.000097378688095277227767984202718910
2023-07-07T12:00:00.658Z_stakes.csv,163,"46,509,001.0538553465541560107517769443272291290024",0.000097378688095277227767984202718910
2023-07-07T13:00:00.086Z_stakes.csv,163,"46,509,001.0538553465541560107517769443272291290024",0.000097378688095277227767984202718910
2023-07-07T14:00:00.063Z_stakes.csv,164,"46,512,701.0538553465544207177207790454479106828103",0.000097370941799366883917650641162375
2023-07-07T15:00:00.816Z_stakes.csv,164,"46,936,201.0538553465847189343079114304772723146046",0.000096492374873920225973998783910482
2023-07-07T16:00:00.876Z_stakes.csv,164,"46,951,201.0538553465857920706687307593449002354473",0.000096461547427750135869268248757381
2023-07-07T17:00:00.095Z_stakes.csv,164,"46,951,201.0538553465857920706687307593449002354473",0.000096461547427750135869268248757381
2023-07-07T18:00:00.265Z_stakes.csv,164,"48,677,914.6375713828751329220958193333360274073966",0.000093039842420666561045935382328566
2023-07-07T19:00:00.868Z_stakes.csv,164,"48,677,914.6375713828751329220958193333360274073966",0.000093039842420666561045935382328566
2023-07-07T20:00:00.420Z_stakes.csv,164,"48,677,914.6375713828751329220958193333360274073966",0.000093039842420666561045935382328566
2023-07-07T21:00:00.053Z_stakes.csv,166,"48,732,509.6375713828790387807370814173045704966241",0.000092935609943522799646943026789409
2023-07-07T22:00:01.191Z_stakes.csv,166,"48,744,509.6375713828798972898257368803986728332984",0.000092912730908989181593902558290678
2023-07-07T23:00:01.308Z_stakes.csv,166,"48,744,509.6375713828798972898257368803986728332984",0.000092912730908989181593902558290678
2023-07-08T00:00:00.879Z_stakes.csv,166,"48,744,509.6375713828798972898257368803986728332984",0.000092912730908989181593902558290678
2023-07-08T01:00:00.251Z_stakes.csv,166,"48,744,509.6375713828798972898257368803986728332984",0.000092912730908989181593902558290678
2023-07-08T02:00:00.262Z_stakes.csv,166,"48,744,509.6375713828798972898257368803986728332984",0.000092912730908989181593902558290678
2023-07-08T02:59:59.376Z_stakes.csv,166,"48,744,509.6375713828798972898257368803986728332984",0.000092912730908989181593902558290678
2023-07-08T04:00:01.290Z_stakes.csv,166,"48,744,509.6375713828798972898257368803986728332984",0.000092912730908989181593902558290678
2023-07-08T05:00:00.191Z_stakes.csv,167,"48,764,509.6375713828813281383068293188888433944221",0.000092874624207373790750556812510539
2023-07-08T05:59:58.411Z_stakes.csv,167,"48,764,509.6375713828813281383068293188888433944221",0.000092874624207373790750556812510539
2023-07-08T07:00:01.597Z_stakes.csv,167,"48,764,509.6375713828813281383068293188888433944221",0.000092874624207373790750556812510539
2023-07-08T08:00:00.883Z_stakes.csv,167,"48,764,509.6375713828813281383068293188888433944221",0.000092874624207373790750556812510539
2023-07-08T09:00:00.672Z_stakes.csv,167,"48,764,509.6375713828813281383068293188888433944221",0.000092874624207373790750556812510539
2023-07-08T09:59:59.017Z_stakes.csv,167,"49,344,589.240198402922828439223408161848953433965",0.000091782819088840989535937345446601
2023-07-08T10:59:58.857Z_stakes.csv,167,"49,394,589.2401984029264055604261392580743798367742",0.000091689911322524202231231497447854
2023-07-08T12:00:00.688Z_stakes.csv,167,"49,394,589.2401984029264055604261392580743798367742",0.000091689911322524202231231497447854
2023-07-08T12:59:59.968Z_stakes.csv,167,"49,394,589.2401984029264055604261392580743798367742",0.000091689911322524202231231497447854
2023-07-08T14:00:00.431Z_stakes.csv,168,"49,403,089.2401984029270136710306035444327023252518",0.000091674135704881099436350340031773
2023-07-08T14:59:59.902Z_stakes.csv,168,"49,403,089.2401984029270136710306035444327023252518",0.000091674135704881099436350340031773
2023-07-08T15:59:59.994Z_stakes.csv,168,"49,403,089.2401984029270136710306035444327023252518",0.000091674135704881099436350340031773
2023-07-08T17:00:00.696Z_stakes.csv,168,"49,403,089.2401984029270136710306035444327023252518",0.000091674135704881099436350340031773
2023-07-08T18:00:00.128Z_stakes.csv,168,"49,403,089.2401984029270136710306035444327023252518",0.000091674135704881099436350340031773
2023-07-08T19:00:00.853Z_stakes.csv,168,"49,503,089.2401984029341679134360657368835551308703",0.000091488946988152612521122010722198
2023-07-08T19:59:59.239Z_stakes.csv,169,"49,508,089.2401984029345256255563388465060977711513",0.000091479707190334494790583420919164
2023-07-08T21:00:00.770Z_stakes.csv,169,"49,508,089.2401984029345256255563388465060977711513",0.000091479707190334494790583420919164
2023-07-08T21:59:58.885Z_stakes.csv,169,"49,508,089.2401984029345256255563388465060977711513",0.000091479707190334494790583420919164
2023-07-08T23:00:01.205Z_stakes.csv,169,"49,508,089.2401984029345256255563388465060977711513",0.000091479707190334494790583420919164
2023-07-09T00:00:01.286Z_stakes.csv,169,"49,508,089.2401984029345256255563388465060977711513",0.000091479707190334494790583420919164
2023-07-09T01:00:01.473Z_stakes.csv,169,"49,508,089.2401984029345256255563388465060977711513",0.000091479707190334494790583420919164
2023-07-09T02:00:00.790Z_stakes.csv,169,"49,508,089.2401984029345256255563388465060977711513",0.000091479707190334494790583420919164
2023-07-09T02:59:59.947Z_stakes.csv,169,"49,508,089.2401984029345256255563388465060977711513",0.000091479707190334494790583420919164
2023-07-09T03:59:59.914Z_stakes.csv,169,"49,508,089.2401984029345256255563388465060977711513",0.000091479707190334494790583420919164
2023-07-09T04:59:57.728Z_stakes.csv,170,"49,518,089.2401984029352410497968850657511830517132",0.000091461233192530057704069486658485
2023-07-09T06:00:01.321Z_stakes.csv,170,"49,518,089.2401984029352410497968850657511830517132",0.000091461233192530057704069486658485
2023-07-09T06:59:59.397Z_stakes.csv,170,"49,518,089.2401984029352410497968850657511830517132",0.000091461233192530057704069486658485
2023-07-09T08:00:00.479Z_stakes.csv,170,"49,518,089.2401984029352410497968850657511830517132",0.000091461233192530057704069486658485
2023-07-09T09:00:01.289Z_stakes.csv,170,"49,779,731.3528100029539595607678912959929056633741",0.000090980513236350444164293883448915
2023-07-09T10:00:00.553Z_stakes.csv,170,"49,779,731.3528100029539595607678912959929056633741",0.000090980513236350444164293883448915
2023-07-09T11:00:00.860Z_stakes.csv,170,"49,779,731.3528100029539595607678912959929056633741",0.000090980513236350444164293883448915
2023-07-09T12:00:00.360Z_stakes.csv,170,"49,779,731.3528100029539595607678912959929056633741",0.000090980513236350444164293883448915
2023-07-09T13:00:01.149Z_stakes.csv,170,"49,829,731.3528100029575366819706223922183320661834",0.000090889221841869325946401395714540
2023-07-09T13:59:58.975Z_stakes.csv,170,"17,063,421.0474609227243920174000102659553055121281",0.000265420720419966627711648910351249
2023-07-09T15:00:00.661Z_stakes.csv,170,"49,829,731.3528100029575366819706223922183320661834",0.000090889221841869325946401395714540
2023-07-09T15:59:59.959Z_stakes.csv,170,"49,829,731.3528100029575366819706223922183320661834",0.000090889221841869325946401395714540
2023-07-09T17:00:00.123Z_stakes.csv,170,"49,829,731.3528100029575366819706223922183320661834",0.000090889221841869325946401395714540
2023-07-09T18:00:01.056Z_stakes.csv,170,"49,834,681.3528100029578908169696927707446492800615",0.000090880193959360513941745756657289
2023-07-09T18:59:59.643Z_stakes.csv,170,"49,834,681.3528100029578908169696927707446492800615",0.000090880193959360513941745756657289
2023-07-09T20:00:00.121Z_stakes.csv,170,"49,834,681.3528100029578908169696927707446492800615",0.000090880193959360513941745756657289
2023-07-09T21:00:00.521Z_stakes.csv,170,"49,834,681.3528100029578908169696927707446492800615",0.000090880193959360513941745756657289
2023-07-09T22:00:00.650Z_stakes.csv,170,"49,866,681.3528100029601801745394406723289221778594",0.000090821875135492447161190093505585
2023-07-09T23:00:00.934Z_stakes.csv,170,"49,866,681.3528100029601801745394406723289221778594",0.000090821875135492447161190093505585
2023-07-10T00:00:00.990Z_stakes.csv,170,"49,866,681.3528100029601801745394406723289221778594",0.000090821875135492447161190093505585
2023-07-10T01:00:00.172Z_stakes.csv,170,"49,866,681.3528100029601801745394406723289221778594",0.000090821875135492447161190093505585
2023-07-10T01:59:59.771Z_stakes.csv,170,"49,866,681.3528100029601801745394406723289221778594",0.000090821875135492447161190093505585
2023-07-10T03:00:01.071Z_stakes.csv,170,"49,866,681.3528100029601801745394406723289221778594",0.000090821875135492447161190093505585
2023-07-10T04:00:00.695Z_stakes.csv,170,"49,866,681.3528100029601801745394406723289221778594",0.000090821875135492447161190093505585
2023-07-10T05:00:01.069Z_stakes.csv,170,"49,866,681.3528100029601801745394406723289221778594",0.000090821875135492447161190093505585
2023-07-10T06:00:00.764Z_stakes.csv,170,"49,866,681.3528100029601801745394406723289221778594",0.000090821875135492447161190093505585
